# FILE DATA
ID : MDRW2100047028
category :  온라인 대화 > 2인 대화

# DOCUMENT DATA
title : 온라인 대화
author : 개인 대화 참여자
publisher : 카카오톡
date : 20210518
topic : 기타/일상

# SPEAKER_INFO
id : 1
age : 20대
occupation : 판매/영업 종사자
sex : 여성
birthplace : 부산
principal_residence : 서울
current_residence : 서울
device : 스마트폰
keyboard : 천지인

id : 2
age : 20대
occupation : 무직/취업 준비생
sex : 여성
birthplace : 서울
principal_residence : 서울
current_residence : 서울
device : 스마트폰
keyboard : 천지인

# SETTING
relation  :  학교/학원>동기/동창/동급생
intimacy  :  5
contact_frequency  :  (거의) 매일 연락한다.

P0 	: &name2& ㅎㅇ
P0 	: 장담은
P1 	: ㅇㅇ
P0 	: 못하는거구만
P0 	: 가족이랑 가면
P0 	: 보통 펜션을
P0 	: 가나?
P1 	: ㅇㅇ
P1 	: 펜션으루가
P0 	: 호텔은
P0 	: 안가?
P0 	: 신라호텔 롯데호텔
P0 	: 이런곳들
P1 	: 호텔은안가구
P1 	: 예전에는
P1 	: 리조트갓엇스
P0 	: 오호 한화리조트
P1 	: 그때아빠가무슨
P0 	: 이런곳?
P0 	: 회원권
P1 	: 회원권같은게잇어서
P0 	: 있으셨군
P1 	: ㅇㅇ
P1 	: 근데그거는
P1 	: 주로
P0 	: 리조트도 편하지
P1 	: 속초갓을때
P0 	: 근데 예쁘지가 않음
P1 	: 마니리조트갓구
P1 	: 제주도는 거의다펜션이엇어
P0 	: 내가 배고파서그런가
P1 	: 에어비앤비라고해두
P0 	: 리조또로
P0 	: 보이네
P1 	: 펜션인 에버이앤비
P1 	: ㅋㅋㅋㅋ
P1 	: ㄹㅣ조또맛잇겟다
P0 	: 난 한번쯤은 그
P0 	: 제주신라호텔
P0 	: 가보고픔
P0 	: 거기 짬뽕이
P0 	: 겁나맛있대
P1 	: 오호
P1 	: 거기도
P0 	: 3만원인가..? 엄청 비쌌는데...
P1 	: 비수기에가면괜짢을라나
P0 	: 비수기면 뭐 저렴하고 괜찮을듯
P0 	: 나 비싼호텔은
P0 	: 한번도 안가봤어
P1 	: 나두
P1 	: 호텔은
P0 	: 가성비호텔정도만
P1 	: 가족들이랑은좀
P0 	: 가봄
P1 	: 가기그렇달가?
P1 	: 우리아빠는무조거ㆍ
P0 	: 와이?
P1 	: 바닥에서자거든
P1 	: 티비보면서
P0 	: 아하....!!!
P1 	: 이부자리깔구자서
P1 	: 글구우리는
P0 	: 그러면 온돌식
P0 	: 호텔...
P1 	: 아침마다 라면먹어서
P1 	: 밥해먹구그럴때두잇구
P0 	: ㅋㅋ 아침에 라면머그면
P0 	: 맛있지
P0 	: 여행가서 먹으면
P1 	: 우리는꼭여행가믄
P0 	: 뭔가 두배로
P1 	: 라면을먹거등
P0 	: 맛있는거같음
P1 	: ㅋㅋㅋㅋ
P1 	: ㅁㅈ
P0 	: 우리도 펜션가면
P1 	: 그런데서먹으면
P0 	: 아침에
P1 	: 찐맛
P0 	: 라면먹자나
P0 	: 저번에 그
P1 	: 맞어
P1 	: 국룰ㅋㅋ
P0 	: 강화도갔을때도ㅋㅋ
P0 	: 거창하게 일 벌리긴 좀 글코
P0 	: 라면에 밥말아먹으면 딱임
P0 	: 와씨 라면땡긴다 지금
P1 	: 맞어
P1 	: 나두지금
P1 	: 먹구싶어졋어
P0 	: 나는 근데 야식은
P0 	: 잘 안먹어
P0 	: 잘때 속이
P0 	: 부대껴
P1 	: 나두
P1 	: 야식은
P1 	: ㅂㄹ안머거
P0 	: 근데 여행가서는
P0 	: 머금
P0 	: 그런곳가고싶다
P1 	: 여행가면
P0 	: 테라스 완전
P1 	: 끝없이들어가
P0 	: 멋진곳
P0 	: 그런곳에서 밤에
P0 	: 야경보면서
P0 	: 술마시고싶다
P1 	: 오
P1 	: 술은아니지만
P0 	: 그 부산에 파라다이스호텔이라고 있거든
P1 	: 야경은조치
P0 	: 해운대에
P1 	: ㅇㅇ
P0 	: 거기도 핫딜떴더라
P0 	: 오션뷰 예술이던데
P0 	: 오션뷰 제대로된곳
P0 	: 가보고시퍼
P1 	: 오오
P1 	: 부산조치
P1 	: 부산도가고싶네
P0 	: {share:photo}
P0 	: 여기 알지
P0 	: {share:photo}
P0 	: 이게 그 피렌처의
P0 	: 티본스테이크야
P1 	: 부드러워??
P0 	: 질기지는 않았던듯
P0 	: {share:photo}
P0 	: 이건 내가 갔던곳중에
P0 	: 테라스풍경 제일 멋졌던곳
P1 	: 우와
P1 	: 저빵이너무
P1 	: 맛잇겟다
P0 	: 조식을
P0 	: 각자방으로갖다주는데
P0 	: 넘 조았어
P0 	: 아침에 여유롭게 테라스에서
P0 	: 풍경보면서 조식먹음
P1 	: 우와쩐다
P1 	: 에어비앤비임?
P0 	: 호텔이었던듯
P0 	: 포지타노야
P0 	: 이탈리아
P0 	: 여기 일박에 100유로바께 안했음
P0 	: 완전 싸지?
P1 	: 대박좋앗겟다
P1 	: 집에안가고싶을듯
P0 	: ㅇㅇ 진심 좋았어
P0 	: {share:photo}
P0 	: 침대에 누워서 보면
P0 	: 이런풍경이었음
P1 	: 와우
P0 	: ㅈ같은 푸딩카메라로
P0 	: 찍어서
P1 	: 무슨 그림 같네
P0 	: 화질이...
P0 	: 진짜 어플은 왜썼을까
P1 	: 개 쩐다
P0 	: 뭔 황사인줄
P1 	: ㄱㄴㄲ
P1 	: 그냥
P1 	: 카메라로할걸
P0 	: 사진 다 저따구야
P0 	: 슬픔
P0 	: 무조건 쌩카메라로
P0 	: 찍고
P0 	: 후보정해야댐
P1 	: 마저
P0 	: 그걸 너무 늦게 알았어....
P1 	: 왝ㆍ걸
P1 	: 몰랏을강
P0 	: ㅋㅋ 아 글고 나
P0 	: 저 포지타노에서
P0 	: 해변에 갔는데
P0 	: 나는 물속에 들어가면
P0 	: 피부가 안타는줄알았거든?
P0 	: 그래서...엄마가 썬크림 꼼꼼하게 바르라는거 무시하구..그냥 물 안에 있었어
P0 	: 근데....존나 햇빛화상....심하게 입어서...개고생함...
P1 	: 와우
P1 	: 너몰랏니
P0 	: 너도 입어봣니 그런거...
P0 	: 응...몰랐어
P1 	: 난워낙피부가
P1 	: 바로타서
P0 	: 바닷가를 거의 안가서..
	  
P1 	: 그런거업어
P0 	: 나 진심
P0 	: 피부가미친듯이
P1 	: 그냥
P0 	: 화끈거려서
P1 	: 까매짐
P0 	: 잠도제대로못자고
P0 	: 나는
P0 	: 벌개징
P0 	: 그래서 엄마가
P0 	: 감자?오이?이런거
P1 	: ㅇㅇ내동생은
P0 	: 알로에도
P1 	: 피부까지드라
P0 	: 이런거찾아서
P0 	: 돌아다녔는데
P0 	: 포지타노에는
P0 	: 그런거파는곳이
P0 	: 안보이는거임....
P0 	: 구멍가게에서 감자 겨우 사서
P0 	: 맥가이버칼로 그거 얇게 저며서 붙여주심
P1 	: ㅋㅋㅋㅋㅋ
P1 	: 완전
P1 	: 피부과같다
P0 	: 그러고도 계속 화끈거려서....옷에 쓸릴때마다 개아프더라
P0 	: 3일정도 고생함
P0 	: 그다음도시가 피렌체였는데
P0 	: 거기는 큰도시니까
P0 	: 약국찾아가서 썬...버닝....막 이러고 약 사서 바름ㅋㅋㅋ
P1 	: ㅋㄲㅋㅋ
P1 	: 썬버닝ㅋㅋㄲ
P1 	: 무슨
P1 	: 버닝썬...?
P0 	: ...!!!!
P0 	: 내가 먼저였어
P0 	: 걔네가 표절이다
P0 	: 암튼 햇빛화상의
P0 	: 무서움을
P0 	: 그제서야 알게됨
P1 	: 하긴 유럽은
P1 	: 습하진않지만
P1 	: 햇빛이쎈거같아
P0 	: ㅇㅇ 완전강렬
P0 	: 나 너무 배가 고파서
P0 	: 마카롱하나만 머글래
P0 	: {share:photo}
P0 	: 신키하지
P0 	: 신기하지
P0 	: 이런건왜만드는걸까...맛없어보이는데
P1 	: 오
P1 	: 이거
P1 	: 제주도꺼아냐?
P0 	: 딱히 제주도 얘기는 없는뎅
P0 	: 그냥 루시카토에서 만든거
P0 	: 맛은...그냥그렇다
P1 	: {share:info}
P0 	: 먼가 느낌이 제주느낌이긴한데
P0 	: 표절인가
P1 	: 저런거봣는데
P0 	: 같은거네..?
P0 	: 모지 왜
P0 	: 여기 표지엔
P0 	: 그런게안써있지
P0 	: 제주얘기가 1도 음슴ㅋㅋ
P1 	: 아
P1 	: 콜라보래
P1 	: ㅋㅋㅋㅋ
P0 	: 아하
P0 	: 먹엇으니
P0 	: 이를닦겠어
P1 	: 참내
P1 	: 혼자만먹네
P0 	: 어쩌라궁
P0 	: 꼬우면 찾아오던가
P0 	: 드디어
P0 	: 씻고누웠당
P0 	: 너머해...자니?
P0 	: 자는가보구나
P0 	: 나는 웹툰봐야지
P0 	: 아직자는거?
P1 	: 후
P1 	: 지금일어낫다
P0 	: 몇시간을
P0 	: 잔겨
P0 	: 12시간은
P0 	: 잔거같은데
P1 	: 나는
P1 	: 원래그러거든
P0 	: 멋지다
P0 	: 나도그러고싶어
P0 	: 나도 사실 제대로 자면
P0 	: 15시간
P0 	: 이렇게 자곤하지
P1 	: 원래
P1 	: 3시에
P1 	: 일어나는ㄷ
P1 	: 지금일어난것도 기적이다
P0 	: 우왕...
P0 	: 그럼 밥은
P0 	: 언제먹어
P1 	: 밥은
P1 	: 모먹지
P1 	: 넌모머것니
P0 	: 흐음
P0 	: 나는 김치찜
P0 	: 돼지고기 듬뿍
P0 	: 넣은거랑
P0 	: 두부 데친거 먹었어
P1 	: 와우
P0 	: 같이먹으면
P1 	: 그런
P0 	: 궁합이 대박임
P1 	: 맛잇는걸먹다니
P0 	: 저녁에는
P0 	: 돈까스먹을까
P0 	: 고민중이야
P1 	: 와우
P1 	: 돈까스도
P1 	: 맛잇겟네
P0 	: 냉동실에 돈까스가 있거든
P0 	: 너는 대충
P1 	: 난뭐먹지
P0 	: 머먹을거니
P0 	: 후보를
P0 	: 얘기해봐
P1 	: 아무생각ㄱ이ㅣ
P0 	: 골라드림
P1 	: 없어
P0 	: 집에 머머
P0 	: 있는데?
P1 	: 나저녁엔느
P1 	: 고기랑
P1 	: 양파채 머금
P0 	: 무슨고기?
P1 	: 어제는
P1 	: 소고기 구워먹엇고
P1 	: 오늘은
P1 	: 돼지고기
P0 	: 우왕 소고기
P0 	: 무슨부위
P0 	: 먹었어
P1 	: 어제
P1 	: 뭐더라
P1 	: 토시살이랑
P0 	: 허ㄱ토시살
P1 	: 뭐드라..
P0 	: 맛있지...
P1 	: 그래서
P1 	: 어제
P1 	: 유투브에서 본대로
P1 	: 스테이크굽는법을 따라햇는데
P1 	: 망함
P0 	: 오올 ...
P1 	: 너무얇아서
P0 	: 이 아니고
P0 	: 망했구나
P1 	: 그게안돼
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅋㅋ맞아 스테이크
P0 	: 굽는거
P0 	: 하려면
P0 	: 고기두꺼워야됨
P1 	: ㅇㅇㅇ
P1 	: 그래서
P0 	: 한우였어??
P1 	: 다음엔
P1 	: 두꺼운것을
P1 	: 사겟어
P1 	: 노
P0 	: 호주산?
P1 	: ㅇㅇ
P0 	: 그러면 조금 덜 아깝다
P1 	: 저번에
P1 	: 한우 엄청싼곳을
P0 	: 이마트에서
P1 	: 갓거든
P1 	: 어떤 유명한 가게인데
P0 	: 호주산소고기세일하던데
P0 	: 오오
P0 	: 식당?
P1 	: 임가네 한우인가
P1 	: 근데 한우가
P1 	: 되게싸대
P1 	: 그래서 가서 먹엇는데
P0 	: 식육식당
P1 	: 약간
P0 	: 이런곳인가
P1 	: 한우보단 덜해
P1 	: 한우이긴 한데
P0 	: 왜지
P1 	: 한우보단
P1 	: 덜해
P0 	: 속여팔았나
P0 	: 육우인가
P1 	: 노노
P1 	: 2급한웅래
P0 	: 아하 알겠다
P0 	: 집근처였음?
P0 	: 싸면 얼마정도지
P0 	: 싸도 가격 꽤
P1 	: 흠
P0 	: 나갈거같은뎅
P1 	: {share:url}
P1 	: 이걸바바
P0 	: 고양?
P0 	: 꽤 머네
P0 	: 저기까지 가서
P0 	: 먹었다니
P1 	: 갈비살
P1 	: 500g 
P1 	: 56000원
P0 	: 허억
P0 	: 내기준으로는
P0 	: 너무비싸다
P0 	: 그치만 한우니까
P0 	: 싼거겠지?
P1 	: ㅇㅇㅇ
P1 	: 근데
P1 	: 그냥그래서
P1 	: 역시 비싼건
P1 	: 이유가 잇다 햇어
P0 	: ㅋㅋㅋ 나는 그런
P0 	: 고급한우같은거
P0 	: 안먹어봐서
P0 	: 비교못할듯
P1 	: 저번ㅇ
P1 	: 에
P1 	: 조선갈비에서
P1 	: 살치살 한우를 시켯엇거든
P0 	: 그 너네집
P1 	: 근데
P0 	: 근처에
P0 	: 큰 식당?
P1 	: ㅇㅇㅇ
P1 	: 근데 디게
P1 	: 비싸서
P1 	: 조금밖에
P1 	: 안시켯는데
P1 	: 먹는ㄱ순간
P0 	: 한우 인간적으로
P0 	: 너무비싸
P0 	: 살살 녹아?
P1 	: 너어어어어ㅓ무
P1 	: 맛잇어서
P0 	: 돈값을 했구나
P1 	: 내동생하고
P0 	: 궁금하네
P1 	: 우리꼭 돈벌어서
P1 	: 이걸 많이 시키자
P1 	: 라고 말할정도엿슴
P0 	: ㅋㅋㅋ대체
P0 	: 어느정도의 맛이었길래...
P0 	: 완전 궁금하다
P1 	: 잔/자
P1 	: 천상의
P1 	: 맛이엇음
P0 	: 입에서 살살녹고
P0 	: 막 육즙이
P1 	: ㅇㅇㅇㅇ
P0 	: 빵 터져?
P1 	: 진짜
P1 	: 어어어엄청
P0 	: 워우...
P0 	: 막 강원도 홍천
P0 	: 이런데가면
P1 	: 맛잇어
P0 	: 한우마을있던데
P0 	: 그런데 여행가서
P1 	: ㅇㅇ
P0 	: 한우사먹어보고싶다
P0 	: 진짜존맛일듯
P1 	: 오 나도
P0 	: 가격도 저렴하겠지?
P0 	: 너는 그 와규도
P1 	: 그래도 한우니까
P1 	: 꽤 비싸ㅣ지않을까
P0 	: 먹어봤잖아
P0 	: 머가 더
P0 	: 맛있어?
P1 	: 그거는 야간
P1 	: 약간
P1 	: 양념되잇어서
P0 	: 아하 그럼
P1 	: 잘모르겟슴
P0 	: 비교하긴
P1 	: 한우가 짱
P0 	: 좀 그렇겠군
P0 	: 나도 언젠간
P0 	: 먹어보겠어
P0 	: 비싼 한우
P1 	: 아니면
P1 	: 나 어버이날때
P1 	: 한우 배달시켜 먹은적잇는데
P1 	: 맛이
P0 	: 헐 한우를
P1 	: 똑같앳어
P0 	: 배달시켜?
P0 	: 어떻게?
P1 	: 그냥
P0 	: 구워서 와?
P1 	: 선물세트 같은거
P1 	: 사서
P0 	: 아 그런거
P1 	: 집에서 구워먹엇어
P0 	: 굽는건직접?
P1 	: ㅇㅇ
P0 	: 그렇구만
P1 	: 그러면
P1 	: 저렴해
P0 	: 요샌 별게 다 배달되더라
P0 	: 바이킹스워프라고
P0 	: 알아?
P1 	: ㅇㅇㅇ
P0 	: 그거 울동네에
P0 	: 있는데
P0 	: 배민에 올라옴ㅋㅋㅋ
P0 	: 랍스터랑 대게
P0 	: 배달되더라ㅋㅋ
P1 	: 와
P1 	: 그게 배달되다니
P1 	: 얼마야 ?
P1 	: 나 어버이날에
P1 	: 바이킹스워프 갈까 생각햇엇는데
P1 	: 요즘 바이킹스워프는
P0 	: 가격은
P0 	: 좀 비싸던데
P1 	: 직원들이 하나씩 담아준대서
P1 	: 안갓어
P0 	: 십마넌정도 했나
P0 	: 먼가 배달시키면
P0 	: 맛없을거같지않음?
P0 	: 해산물찜인뎅
P1 	: ㅇㅇ
P1 	: 맛없을거같구
P1 	: 10마넌이면
P0 	: 그래서 그런지
P1 	: 그냥 가서 먹겟다
P0 	: 리뷰도 거의 없음ㅋㅋ
P0 	: 원래는 울집바로옆에
P0 	: 있었는데
P0 	: 작년엔가
P0 	: 타임스퀘어로 이전함
P1 	: 헉
P1 	: 이전한거엿다니
P0 	: 빕스 있었는데 빕스 없어지구
P0 	: 그자리로 들어감
P0 	: 요새 빕스 죄다
P0 	: 없어지더라
P1 	: 아하
P0 	: 한식뷔페도 마니 없어지구
P1 	: 울동네에
P1 	: 큰거리에
P1 	: 유일하게 남은 뷔페가
P1 	: 빕스인데
P0 	: 그 빕스
P0 	: 되게 옛날부터
P0 	: 있지않았음?
P1 	: ㅇㅇ
P1 	: 원래
P1 	: 맞은편에
P1 	: 해산물부페도 잇엇어 큰거
P0 	: 아 뭔가
P0 	: 알듯말듯
P1 	: 나는
P0 	: 뷔페 가본지
P1 	: 샌드위치나
P1 	: 시켜먹어야겟ㄷ
P0 	: 엄청 오래됨
P0 	: 오호
P0 	: 어디서?
P0 	: 그 저번에
P0 	: 이슈였던곳 알아?
P1 	: ㅇㅇ
P1 	: 그 무슨
P1 	: 어떤사람이
P0 	: 조민아ㅋㅋ
P1 	: 현관 바닥에 놧다구
P0 	: 우주여신
P1 	: 머라한거 ?
P1 	: ㅋㅋㅋㅋㅋㅋㅋ
P0 	: 아 조민아
P0 	: 우리학교
P0 	: 나온거알아?
P1 	: &affiliation& ?
P0 	: ㅇㅇ &affiliation&출신
P0 	: 이더라고
P0 	: 완전놀랐음ㅋㅋ
P1 	: 헉
P0 	: 그 이슈된 샌드위치집도
P1 	: 구렇구만
P0 	: &affiliation&앞이더라
P0 	: 예전에 우리가 가던
P1 	: ㅋㅋㅋ
P0 	: 그 캔모아
P0 	: 근처
P1 	: 그 캔모아가
P1 	: 떠오르게
P1 	: 캔모나는 왜 다
P1 	: 사라졋을가
P0 	: ㅜㅜㅜ캔모아
P0 	: 짱좋은데
P0 	: 왜없어진건지..
P0 	: 눈꽃빙수먹고
P0 	: 토스트랑 생크림 리필해먹고..
P1 	: 맞어
P1 	: 지금잇어도 가끔
P1 	: 갓을거같아
P0 	: ㅇㅇ 진짜 갔을듯
P0 	: 설빙보다 훨씬
P0 	: 나음ㅋㅋㅋ
P0 	: 막 치즈올라간
P0 	: 오븐스파게티도
P0 	: 팔고그랬는뎅
P1 	: 맞아
P1 	: 되게 맛이 특이햇어
P0 	: ㅇㅇ 그당시엔
P0 	: 고딩입장에서
P0 	: 비싸서
P0 	: 별로 못사먹음ㅋㅋ
P0 	: 근데 졸업하고나니 다 사라짐
P1 	: 맞아
P1 	: 그땐
P1 	: 엄청 아껴서 먹엇는데 ㅋㅋㅋ
P0 	: ㅋㅋㅋ 그니까
P0 	: 기억나니 우리
P0 	: 수능전날도
P0 	: 거기갔었다?
P1 	: 우리가
P1 	: 수능전날도 갓엇어 ?
P0 	: ㅇㅇ 예비소집일
P0 	: 에...갔던거같음
P0 	: 지금 폰엔 사진없는데
P0 	: 옛날폰에는 사진있어
P0 	: 너가 가방에 기대서 반쯤 누운채로 사진찍혀있음
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 난
P1 	: 지금폰에 잇나 봐야지
P0 	: 없을거가튼데
P0 	: 십년전이야
P0 	: 내가 쿠키폰
P0 	: 쓰던시절이라구
P0 	: 나는 노트북에
P0 	: 있음
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 십년전 ㅋㅋㅋㅋ
P1 	: 그렇게 말하니
P1 	: 너무옜날인데
P0 	: 졸라옛날
P0 	: ㅋㅋ 우리 그
P0 	: 평창갔을때ㅋㅋ 18년도에
P0 	: 나 폰 고장났던거
P0 	: 기억나니
P1 	: 아니 ?
P1 	: 너폰이
P1 	: 고장낫엇어 ?
P0 	: 내가 원래
P0 	: 노트5를 썼는데
P0 	: 우리 평창 가기 전날
P0 	: 가게화장실변기에
P0 	: 빠트려서 고장냄...
P0 	: 기억안나진짜?
P1 	: 엥
P1 	: 기억안나
P1 	: 언제그랫대 ?
P0 	: 내가 그래서
P0 	: 폰이 완전
P0 	: 먹통이됐는데
P1 	: 진~~짜 아무기억도
P1 	: 안난다
P0 	: 당장 담날
P0 	: 너랑 약속이있자나
P1 	: ㅇㅇ
P0 	: 그래서 어떡하지
P0 	: 엄청 고민하다가
P0 	: 일단 폰 죽기전에
P0 	: 너한테 상황설명하고
P0 	: 혹시나 나 연락안되면은
P0 	: 몇시에 용산역 어디서 만나자 했었는뎅
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 기억이
P1 	: 안나느넉ㄹ ?
P0 	: ㅋㅋ 나 그러고나서
P0 	: 엄마폰이라도 갖고갈까
P0 	: 하다가
P1 	: ㅇㅇ
P0 	: 그건 좀 오바같아서
P0 	: 놑5 이전에
P0 	: 사용하던
P0 	: 노트2 완전 구린폰
P1 	: ㅇㅇ
P0 	: 들고서..갔자나
P1 	: 그건
P1 	: 됏어 ?
P0 	: 유심칩 바꿔끼고
P0 	: ㅇㅇ 되긴하는데
P0 	: 완전 느리고
P0 	: 카메라화질
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 완전구려서
P0 	: 너한테 사진 찍어달라고
P0 	: 했었어
P1 	: 전혀
P1 	: 기억이 안나
P0 	: 니 폰으로 마니 찍어달라구ㅋㅋㅋ
P1 	: 그랫엇다니
P0 	: 그당시에 니폰은 좀 조은거였던거 같은데
P0 	: 뭐였더랑
P1 	: 난
P1 	: 뭐더ㅏ라
P1 	: 기억이안나
P1 	: 그나저나 
P1 	: 오늘은
P1 	: 날씨가 덥지않나보네
P0 	: 꽤 쌀쌀해
P0 	: 어제ㅂㅣ가와서
P0 	: 그런거가타
P0 	: 우리 평창 갔을때
P0 	: 그 무슨 브이알있고 그런곳
P0 	: 갔던건 기억나?
P1 	: ㅇㅇ
P1 	: 그건
P1 	: 기억나지
P0 	: 그때 같이 돌아다니다가
P0 	: 나는 임시완 보고시퍼서 보러가고
P0 	: 너는 기념품샵인가
P0 	: 갔었는데
P0 	: 기억나쥐?
P1 	: 맞어
P1 	: 너는
P1 	: 임시완을 보고와서
P1 	: 흥분햇잔아
P0 	: ㅋㅋ완전
P0 	: 잘생겼단마랴
P0 	: 근데 그때 되게
P0 	: 가까이있었는데
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 내 노트2  폰카가 너무 구려서
P0 	: 사진찍으면서 개슬펏음
P0 	: 노트5만 됐어도 괜찮았을텐데...
P1 	: ㅋㅋㅋ
P1 	: 그때
P1 	: 굿즈샵
P1 	: 구경하는게
P1 	: 너무재밋엇어
P0 	: 나는 안갔다
P0 	: 너 거기서
P0 	: 머샀었나?
P0 	: 안사고 나왔던가
P1 	: 음그냥
P1 	: 자석산듯 ?
P1 	: 아
P1 	: 인형도삿구
P0 	: 아하 마니
P1 	: 그
P0 	: 샀었네
P1 	: 스노우볼도
P1 	: 산거가아
P0 	: 오 스노우볼
P0 	: 좋지
P0 	: 스노우볼이 기념품으로
P0 	: 되게 좋은거같아
P1 	: 맞어
P1 	: 슬픈건
P1 	: 내가 유럽에서 산 스노우볼들이
P1 	: 마니 깨졋어
P0 	: 헉 나도...
P0 	: 나는 스노우볼이
P0 	: 몇개없는데
P0 	: 베네치아에서 산게
P0 	: 한국에서 깨짐ㅜㅜ
P1 	: 나도
P1 	: 베네치아엿나
P1 	: 난유럽에서
P1 	: 캐리어에 둿는데
P1 	: 깨져서
P0 	: 헉
P1 	: 슬펏슴
P0 	: 들고다니면서
P0 	: 깨진거야?
P1 	: ㅇㅇ ㅠ
P0 	: ㅜㅜ 뽁뽁이로
P0 	: 감쌌는데도
P0 	: 깨지나?
P1 	: 그때
P1 	: 잘몰라서
P1 	: 대충
P1 	: 한거가틍ㅁ
P0 	: 아이구
P1 	: 그뒤로
P0 	: 아쉽다
P1 	: 아주감쌋지
P0 	: 난 혹시나 깨질까봐
P1 	: 그게글케
P1 	: 약한거인주
P0 	: 별로안샀어
P1 	: 몰랏어
P0 	: 스노우볼 비싸자너 글고ㅜ
P1 	: 진짜유리인줄
P1 	: 몰랏음
P1 	: 플라스틱인줄암
P0 	: ㅋㅋㅋ맞아
P0 	: 얼핏보면 좀
P0 	: 플라스틱같기도 함ㅋㅋ
P1 	: ㅇㅇ
P0 	: 너 유럽 몇번갔지?
P0 	: 두번인가?
P1 	: 나
P1 	: 서유럽이랑동유럽
P1 	: 가쓰
P0 	: 그 내가 갔던 시기가
P0 	: 서유럽투어고
P0 	: 그다음에 동유럽
P0 	: 따로간거지?
P1 	: ㅇㅇ
P1 	: 그다음에
P1 	: 동유럽
P1 	: 갓지
P0 	: 어디어디
P0 	: 갔었음?
P0 	: 체코 독일은
P0 	: 알겠구
P1 	: 기억이
P1 	: 안나
P0 	: 왜죠
P1 	: 머더라
P0 	: 기억이 안나면 어떠케~~!~!!
P1 	: ㄹㅇ
P1 	: 기억이
P1 	: 안나
P0 	: 그 노이슈반어쩌고
P0 	: 갓댓고
P0 	: 헝가리는?
P0 	: 나 헝가리가서
P1 	: 이름을까먹음
P0 	: 야경보고시픔
P0 	: 그러면 크로아티아?
P1 	: 아
P1 	: 체코 프라하
P1 	: 갓엇스
P0 	: 프라하 좋지
P0 	: 까를교 좋지않니
P0 	: 근데 한국인들이 개많음
P1 	: ㅇㅇ
P1 	: 거기
P1 	: 야경이쁜데 ?
P0 	: 완전 한강다리인줄
P0 	: ㅇㅇ 거기 예뻐
P0 	: 야경..되게
P1 	: ㅇㅇ
P1 	: 거기서
P0 	: 이뻤음ㅋㅋ
P1 	: 사진찌것어
P0 	: 로맨틱했어
P0 	: 나두ㅋㅋ
P0 	: 막 거리악사들
P1 	: 근데
P1 	: 사람이
P1 	: 개 만어
P0 	: 많이있고ㅋㅋ
P0 	: ㅇㅇ 사람 개많고
P0 	: 그중에 반은
P0 	: 한국인같앗음
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 그중ㅇ
P1 	: 한명이
P1 	: 나엿음
P0 	: 나도
P0 	: 그중한명ㅋ
P0 	: 암튼 그럼
P1 	: 거기서
P0 	: 헝가리는
P1 	: 자유시간을
P0 	: 안간건가
P1 	: 마니줫는데
P0 	: 가보고싶다
P0 	: 오홍
P1 	: 헝가리 ?
P0 	: ㅇㅇ 헝가리도 야경이
P0 	: 엄청 유명
P1 	: 부다페스트에
P1 	: 갓엇어
P0 	: 헉 대박
P0 	: 나진짜
P0 	: 가보고싶어
P0 	: 부다페스트
P0 	: 거기 국회의사당 야경
P1 	: 그 ㄴ데
P0 	: 완전 예쁘잖어
P1 	: 비 엄청 올때 가서
P0 	: 헐...아깝다
P1 	: 어디에서
P1 	: 막
P0 	: 날씨운이
P1 	: 번개치는 그런거 찍음
P0 	: 안따라줬네ㅠㅜ
P0 	: 올 그..어부의
P1 	: 근데약간
P0 	: 어쩌고
P0 	: 요새같은곳인가
P1 	: 부다페스트의 분위기와
P0 	: 거기갔나?
P1 	: 어울려서
P0 	: 잘어울림?
P1 	: ㅇㅇ
P1 	: 거기서
P0 	: 오호 그럼
P1 	: 찍엇는데
P0 	: 된거지머
P1 	: 나름개낯ㄴ앗어
P0 	: 비와도멋진곳들이
P0 	: 있어
P0 	: 나도 프라하갔을때
P0 	: 하늘이 우중충했는데
P1 	: ㅇㅇ
P0 	: 먼가 그 동유럽의
P0 	: 우중충한분위기랑
P0 	: 잘어울렸음
P1 	: 너눈
P1 	: 서유럽이좋아
P1 	: 동유럽이좋아
P0 	: 난 서유럽
P0 	: 제일 좋앗던건
P0 	: 스위스랑
P0 	: 이탈리아
P0 	: 너는?
P1 	: 나두 서유럽이
P1 	: 좋긴한데
P1 	: 몬가 동유럽은
P0 	: 나랑 취향
P0 	: 겹치는군
P1 	: 여유롭게
P1 	: 볼수잇어서
P1 	: 좋은거같아
P1 	: 그러므로
P0 	: 그런가?
P1 	: 둘다 좋아
P0 	: 왜 여유롭지?
