# FILE DATA
ID : MDRW2100001527
category :  온라인 대화 > 2인 대화

# DOCUMENT DATA
title : 온라인 대화
author : 개인 대화 참여자
publisher : 카카오톡
date : 20191220
topic : 기타/일상

# SPEAKER_INFO
id : 1
age : 20대
occupation : 학생
sex : 여성
birthplace : 서울
principal_residence : 인천
current_residence : 충북
device : 스마트폰
keyboard : 2벌식(쿼티)

id : 2
age : 20대
occupation : 학생
sex : 여성
birthplace : 경기
principal_residence : 경기
current_residence : 충북
device : 스마트폰
keyboard : 천지인

# SETTING
relation  :  학교/학원>동기/동창/동급생
intimacy  :  4
contact_frequency  :  주 1~2회

P0 	: &name2&!! 선비랑 점심 먹는 중?!
P0 	: 똑바로 해!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
P1 	: {emoji}
P0 	: {emoji}
P1 	: 아 나
P1 	: 개망했다 수업준빜ㅋㅋㅋㅋㅋㅋ
P0 	: 나도야
P0 	: 나 어제 유에스비에 담기만 햇어
P0 	: 그리고 지금 머리 안 말렷어
P0 	: 그리고 배고파
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 학교가는버스안에서~
P1 	: 하쟈
P1 	: ㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: &name2& 비온다
P1 	: 웅ㅜ
P1 	: &name1&?
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: ៖?!
P0 	: 오...
P0 	: 올라왔네...
P1 	: ㅋㅋㄱㅋ
P1 	: &name1&! 너 교양 &name35& 교수님 시험 보신뎅?
P1 	: 어휘의미론 셤 보시겠쥐......ㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 글게...
P0 	: 시험 얘긴 딱히 없으샸던 것 같은디..
P1 	: 아..일단 &name1&ㅜㅜ
P1 	: 진짜 고생 많았오!!
P0 	: {emoji}
P1 	: &name1&!!
P1 	: 아직 게시판에 조원 안 올렸길래!
P1 	: 내가 올릴까?
P0 	: 헉 지금 봤어
P0 	: 올렸어??
P1 	: 아직!!
P0 	: 그럼 나 지금
P0 	: 52ㅜ차 3교시듣고 있는데
P0 	: 이거 다 듣고 6주차 1교시 오티 듣고
P0 	: 올릴까??
P1 	: 앗 구래구래!
P0 	: 오럇당
P1 	: 수고했옹!!
P0 	: 야 너가
P0 	: &name36& 선배
P0 	: &name37& 롤이라 한 거
P0 	: 개웃겨서 자꾸 생각나잠ㅎ아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: ㅋ
P1 	: ㅋㅋㅋㅋㅋㅋ
P1 	: &name1&
P1 	: 나도 미치겠어ㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 난 &name38&선배ㅋㅋㅋㅋ
P1 	: 카페라니까 교수님이 늘 가는 카페네? ㅎㅎㅎㅎ
P1 	: 너무웃겨ㅋㅋㅋ
P1 	: 어케 아시는거야ㅋㅋㅋ
P0 	: ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: ㅋㅋㅋㅋㄱㄲ
P0 	: 재
	  미없지 ㅎ
P1 	: 웅
P1 	: ㅋㅋㅋㅋㅋ
P1 	: 아
P1 	: 졸령
P0 	: 나두..
P0 	: 캼 끄고
P0 	: 인중 긁고 싶아
P0 	: 에바지
P0 	: 졸라물어보지
P0 	: 나울뻔햇어
P0 	: 제발살려줘
P1 	: 야
P1 	: 야
P1 	: 할아버지가
P1 	: 무슨일이야
P1 	: 하
P1 	: ㅜㅜ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 내가 틀린거라는건가
P1 	: 걍 답을줘여
P0 	: ㅠ걍 교수님
P0 	: 교수님 왜
P0 	: 교수님 생각
P0 	: 우리한테 세뇌시켜요
P0 	: 전 할 아 버 지 라고 쓸레요( -᷅_-᷄)
P1 	: 지 논문쓸거
P1 	: 생각하는거냐
P1 	: 하
P0 	: 나
P0 	: 졸려보여?
P1 	: 걍
P1 	: 멍
P1 	: 하다
P1 	: ㅋㅋㅋㄱㅋㅋㄱㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 아
P1 	: 중간고사
P1 	: 과제대체로
P1 	: 하신대
P1 	: 여쭤봤다
P1 	: 중간고사가 과제대체라는 말이 그렇게 어려우신건가
P0 	: 머
P0 	: &name35& 교수님??
P0 	: ㅋㅋㅋ나 메이플 하닥 교양 4분 늦음
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: ㅋㅋㅋㅋㅋㅋ
P1 	: 미친ㄱㅋㅋ
P1 	: 웅ㅋㅋㅋ
P1 	: &name35&교수님 아니었지?ㅋㅋㅋ
P0 	: 맞는데?? ㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 와
P1 	: 진짜
P1 	: 미쳤닥ㅋㅋㅋㅋㅋ
P1 	: 아 &name1&
P1 	: 너무웃겨
P0 	: 너 왜
P0 	: 나 보면서
P0 	: 웃음 참냐
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 왜 아파보이냐고ㅋㅋㅋㅋㅋㅋㅋ
P0 	: 나 아파 보야?
P0 	: ㅆㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 건강해보이지가 않아ㅋㅋㅋㅋ
P1 	: 여리여리핏
P0 	: 아개숭겨
P1 	: ㅋㅋㅋㄱㅋㅋㅋㅋㅋ
P0 	: 나 배고파서 그래
P0 	: 나 지금부터 요리하려고 {emoji:•}̀ㅅ{emoji:•}́
P1 	: 너 왜 나보면서 웃냐고ㅋㅋㅋㄱㅋㅋㅋㅋ
P1 	: 롸
P0 	: ㅋㅋ너가 먼저 나 보면서 웃잖아ㅜㅜㅜ!!!
P1 	: ㅋㅋㅋㅋ먼데ㅋㅋㅋㅋㅋㅋㅋㅋㄱㅋㅋ
P1 	: 아 &name1& 웃겨 화면고정 안해야지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 토론이 아니라
P0 	: 윽박 아닌가요...ㅜㅜ
P1 	: 그니까ㅋㅋㅋㅋㅋㅋ
P1 	: 교수님 좀...
P1 	: 막아줘..
P1 	: 악
P1 	: {emoji}
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 나 진짜
P0 	: 음소거 풀고
P0 	: 교수님 그만해여~~~🤍
P0 	: 라고 외치고 싶은 거 꾹꾹 참았어
P1 	: 너 이거 14주차에 아껴써
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 저거 다 기호임 ㅜ
P0 	: 눈물나
P0 	: 교수님 왜 여기서
P0 	: 문화기호학 강의 하시는지...
P1 	: 허{emoji:‥}
P1 	: 미친
P1 	: ㅠㅠ
P1 	: 교수님이 진짜 물음표살인마인듯
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅁㅈ
P1 	: 교수님  말이야 방구야ㅋㅋㅋㅋ
	  과제내주는거랑 입학성적이 무슨상관이얔ㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 개웃겨
P0 	: 시험 문제에 스스로 도달해 보렴^^
P0 	: 이건가
P0 	: 웃기지두 않어...
P0 	: {emoji}
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 이해교육론 교수님은 뭐냐고 그럼ㅋㅋㅋ
P1 	: 걍 셤 문제내기 귀찮았다고 말하세요... 진정성이라도 있지ㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: {emoji}
P1 	: 너듀?
P1 	: ㅋㅋㄱㅋㅋㅋㄱㅋㅋㄱ
P1 	: &name1& 25분에 보쟈!!!!!
P1 	: 씨유들릴거야?
P0 	: 헉잠만
P0 	: 지금ㅁ나갈게!!
P1 	: 악
P1 	: 나 지금 중문사얔ㅋㅋ
P1 	: 천천히나와
P1 	: ㅠㅜ
P0 	: 어디야??
P1 	: &name1& 나한테 줄 거 없닝
P1 	: 내 귀욤뽀짝한
P1 	: 곰돌이사진 좀
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅎㅎ응!
P0 	: {share:photo}
P0 	: {share:photo}
P1 	: ㅇㅎㅈ뭐야뭐야
P1 	: 내가
P0 	: ㅎㅎ
P1 	: 고작 음운이야?
P0 	: {emoji}
P0 	: {emoji}
P0 	: {emoji}
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱㅋㅋㅋ
P1 	: 지송
P0 	: {emoji}
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: {censored}
P1 	: 너무 재밌겠다
P1 	: ㅋㅋㅋㅋㅋㅋ
P0 	: {emoji}
P0 	: 나 진짜진짜
P0 	: 오늘 안에 도서선정과제 다 못 끝내면
P0 	: 오므라이스 내가 살게 ㅋㅋ
P1 	: 우와
P1 	: &name1&.... 널 응원해야할지말지..고민이다...
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 끝!!
P1 	: 오오 대박 빨리끝났다!!!
P1 	: {emoji}
P0 	: {emoji}
P1 	: 고생했오!!!!!
P1 	: 나도 방금 다 끝냈당ㅎㅎㅎㅎㅎㅎ
P0 	: 넌 진짜 멋지다...
P0 	: 난 오므라이스 안 살라고
P0 	: 아득바득 끝냈는데
P1 	: ㅋㅋㅋㅋㅋㅋㅋ
P0 	: 넌 그냥 되는 구나!
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 표절검사도 해봤어?ㅋㅋㅋㅋㅋ
P0 	: 오호...
P1 	: 은근 재밌더라공ㅋㅋㅋㅋㅋ
P0 	: 결과확인서도 첨부해서 제출하는 건가??
P1 	: 엥...그러셨어??
P1 	: 설마...
P0 	: {share:photo}
P0 	: 풉...풉학...
P1 	: ㅋㅋㅋㅋㄱㅋㅋㅋㅋㅋㅋㄱㅋㅋㅋㅋㅋㅋㅋㅋㄱㅋㅋ
P1 	: ㅋㅋㄱㅋ
P1 	: ㅋㅋㅋ
P1 	: 나도
P1 	: 저래ㅋㅋ
P1 	: 교육과정  어쩌라공ㅜㅜ
P0 	: ៖ 다시 들어봤는데
P0 	: 표절검사도 같이 제출하래!
P0 	: 헐 근데 나 6주차 3교시 지금 봤거든
P0 	: {share:photo}
P0 	: 나 선정기준 일케 했는데 괜찮을라나...
P0 	: ㅋㅋㅋㅋㅋㅋ...
P1 	: 앗
P1 	: 아...  선정기준  다 교육과정에서 가져온거야?
P0 	: ៖...
P1 	: 교육과정에서 다 가져와서 써도 되는건지를 모르겠넹ㅜㅜ
P0 	: 쫌 덧붙여서 쓰지 머... ㅠ.ㅠ
P1 	: 그래..넘 아까워ㅜㅜ
P1 	: &name1&ㅋㅋㅋㅋㅋㅋ  저 빙수가게 ㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 그 &name39&이라는 친구랑 먹은건데
P1 	: 너무웃겨
P1 	: 만나면 썰풀어줄게ㅋㅋㅋㅋ
P0 	: 벌써 재밌다 ㅋㅋㅋㅋㅋㅋ
P1 	: &name1& 진짴ㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 야
P1 	: 역대급 개조짐ㅋㅋㅋㅋㅋㅋㅋ
P0 	: 한컴타자연습도
P1 	: 샹ㅋㅋㅋㅋㄱㅋㅋㅋㅋ
P1 	: 이럴거면 교수님
P0 	: 날 이렇게 조이지는 않았어
P1 	: 타자연습을 했죠
P0 	: 나 지금 손에 현실감이 어뵤어서
P1 	: 왜진작말씀안하셨어요
P0 	: 카톡이 잘 안 쳐지고
P1 	: ㅋㅋㅋㅋㅋㄱ
P1 	: 아 나진짜 너무충격받아서
P0 	: 아니 문제가 대뜸
P1 	: 어안이 븽벙해
P0 	: 학습장애에 대해 설명하시오
P0 	: 이렇게 포괄적으로 낸다고?
P0 	: 이걸로
P0 	: 논문을 써도 열일곱개는 쓰겟다 ㅅㅂ
P1 	: &name1&
P0 	: ㅠ.ㅠ??
P1 	: 우리
P1 	: 만날래?
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: ㅋㄱㅋㅋㅋㄱㅋㅋㅋㄱㅋㄲ
P0 	: 밥 먹었어?
P1 	: 아ㅋㅋㅋㄱㅋ
P1 	: 앜ㅋㅋㅋ
P1 	: 아닝!
P1 	: &name1&....나진짜 정신줄 놔서ㅋㅋㅋㅋㅋㅋ
P0 	: 나 모자만 쓰면
P0 	: 나갈 수 있어...
P1 	: 와
P0 	: 모자만 쓰면
P0 	: 어디든 갈 수ㅜ있어...
P1 	: 만나쟈
P1 	: 하
P0 	: 아니진짜손덜림근데
P0 	: 잠만그럼나얼른세수만할게!!
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 나도ㅋㅋㅋ
P0 	: 지금
P0 	: 나가욥!
P0 	: 졸려서
P0 	: 눈에.초점이
P0 	: 안 잡혀
P1 	: 너를위해
P1 	: 떠날거야...
P1 	: ㅋ
P1 	: ㅋㅋㅋㅋㅋㅋㄱㄲㅋㅋ
P1 	: 아웃겨
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 걍 찌질한 변명같은데..
P0 	: 개읏기네
P1 	: 교수님 그만 좀......
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 걍 자기 애창곡이냐고...
P0 	: 너무늋야
P0 	: 좋려
P0 	: 제발요
P1 	: 다도
P1 	: 나도
P1 	: ㅋㅋㅋㄱㅋㅋㅋㄱㄲ
P0 	: {share:photo}
P0 	: 개열심히 필기중ㅋ
P0 	: 풉...풉학...
P1 	: ㅋㅋㅋㅋㄱㅋㅋㅋㅋㅋㅋㅋ
P1 	: 아웃겨ㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 교수님..
P0 	: 멋지다
P1 	: 제게는 지금 시간이없어요
P1 	: 자야해요
P0 	: 있을 땐 있고 없을 땐 없는 것...
P1 	: ㅋㅋㅋㅋㄱㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 와 자야해요 교수님.. 시간이 없어영
P1 	: ㅋㅋㅋㅋㅋㅋㄱㄲㄱ
P1 	: 갑자기
P1 	: 분위기
P1 	: 배낭여행
P1 	: 모야
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아ㅜㅜ
P0 	: 개웃겨
P1 	: 스타트 잘못...끊었나ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 아웃겨
P1 	: 시켰는데..또시키냐
P1 	: 아오
P0 	: 혈압이 끝도 없이 오른다
P0 	: 는???
P1 	: ㅋㅋㅋㅋㅋ조오오령
P0 	: 머라고?
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉪ｦヲ刁ヲｦㅋ㉪ｦヲ刁ヲｦㅋ㉪ｦヲ刁ヲｦㅋ㉪ｦヲㅋ㉪ｦヲ刁ヲｦㅋ㉪ｦ
P0 	: 조오오령이 머야??
P1 	: 졸령ㅋㅋㅋㅋㅋㅋ
P1 	: 인데
P1 	: 이게 요렇게 웃을일이양?ㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 와 너 오늘
P0 	: 보통 예삐가 아닌데
P0 	: 틀렸대 ㅋ
P1 	: 교수님
P1 	: 제가
P1 	: 틀렸네요?
P1 	: ㅎ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅋㅋ내가 예대생이엇으면
P0 	: 개빡쳐서 교육부에 찔럿음 ㅜ
P1 	: 어..진짜
P1 	: 아오
P1 	: 오늘 진짜 고통받는건
P1 	: &name40&언니였다
P1 	: ㅜㅜ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋ교수님도 민망해서
P0 	: 다음엔 덜 시킨다 하시는게
P0 	: 진짜... 웃기다
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋ끄니까
P1 	: &name1& 지금 회의중이겠당
P0 	: 다 했어!!
P0 	: 싸이버거 지금 먹는당ㅌㅋㅋㅋㅋㅋㅋ
P1 	: 오오
P1 	: &name1& 오늘 2시에 가능해?
P1 	: &name30&언니 4시에 수업있는거 깜빡했대ㅋㅋㅋㅋㅋㄱㅋ기
P0 	: 오
P0 	: 이거 볼라고 일찍 일어났나보다{emoji:≖}{emoji:‿}{emoji:≖}
P0 	: 알았어!!
P1 	: ㅋㅋㅋㅋㅋㅋㄱ꼬마웡!
P0 	: {emoji}
P0 	: {share:photo}
P1 	: &name1&!
P0 	: 넹
P1 	: 바빠?집이니?
P0 	: 안 바쁘고
P0 	: 집입니당
P0 	: 왜야??
P1 	: 혹쉬.... 너 호떡좋아하니ㅋㅋㅋㅋㅋㅋ
P0 	: 너... 호떡 샀구나?
P1 	: ㅋㅋㅋㅋ
P0 	: 어디로 가면 돼?
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: ㅋㅋㅋㅋ
P1 	: 내가 갈겡ㅋㅋ
P0 	: 자 자 잠만
P1 	: 5분뒤에 너희집앞에서봥
P1 	: 10분뒤?
P0 	: ៖!!
P1 	: 5분?
P0 	: 근데 나 딱 하나면 돼
P0 	: 5분!!
P1 	: 딱 하나얔ㅋㅋㅋㅋㅋ
P0 	: 아하!
P0 	: {emoji}
P0 	: {emoji}
P0 	: 있잖아... 밥바...?
P0 	: 나 집에서 과제가 너무 안 돼서 커반 가려고 하는데...
	  같이 ... 갈래 ...? 
	  너가 같이 가준다면 좋겠지만......
	  안 된다면 나 혼자라도 가겠지만...
	  그치만...
P0 	: {emoji}
P1 	: 앗 나는 ㅠㅠㅠ 집에서 할겡... 자다깨섴ㅋㅋㅋㅋㅋㅠㅠㅠㅠㅠ
P0 	: ㅠㅠ자다 깼구나
P0 	: 알았어!!
P0 	: {emoji}
P1 	: 웅웅!! &name1&... 진짜 눈물나지만.....  아 해보자ㅜㅜ
P0 	: 입벌리라고???
P1 	: 아.....
P1 	: 읽씹....
P1 	: 할까?
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 저거 답알려주면
P1 	: 캡켤게ㅋㅋㄱㅋ
P0 	: 내 거-네 거
P1 	: 엥
P1 	: 고게 답이야?
P1 	: ㅋㅋㄱㅋㅋ
P0 	: {share:photo}
P0 	: ㅋ ㅋ ㅋ
P1 	: 와
P1 	: 와
P1 	: 약속지켰당..
P1 	: ㅜㅜ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 캠 켜면 계속시킨다공ㅜㅜㅜㅜ
P1 	: {emoji}
P0 	: ㅜㅜ
P0 	: 근데
P0 	: 캠 켜라고
P0 	: 맨날 세 번씩 말하니까
P0 	: 안 켜기도 눈치 보여...
P1 	: ㅋㅋㅋㅋㅋㅋ
P1 	: 아 그칭...
P1 	: 아오증말
P1 	: 웬일로 달달한 노래를 풀로 틀어주나했다
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 교수님... 저 교수님 과제해야해요ㅜㅜ
P1 	: 언능 끝내줘여ㅜㅜ
P0 	: 나 진짜... 진짜 망햇어
P0 	: 네 개 중에 고르는 거
P0 	: 금방 고르겠지 했는데
P0 	: 아직도 확실히 못 정햣어
P0 	: 걍
